,policy_id,is_claim
32361,ID32362,0
32362,ID32363,0
32363,ID32364,0
32364,ID32365,0
32365,ID32366,0
32366,ID32367,0
32367,ID32368,0
32368,ID32369,0
32369,ID32370,0
32370,ID32371,0
32371,ID32372,0
32372,ID32373,0
32373,ID32374,0
32374,ID32375,0
32375,ID32376,0
32376,ID32377,0
32377,ID32378,0
32378,ID32379,0
32379,ID32380,0
32380,ID32381,0
32381,ID32382,0
32382,ID32383,0
32383,ID32384,0
32384,ID32385,0
32385,ID32386,0
32386,ID32387,0
32387,ID32388,0
32388,ID32389,0
32389,ID32390,0
32390,ID32391,0
32391,ID32392,0
32392,ID32393,0
32393,ID32394,0
32394,ID32395,0
32395,ID32396,0
32396,ID32397,0
32397,ID32398,0
32398,ID32399,0
32399,ID32400,1
32400,ID32401,0
32401,ID32402,0
32402,ID32403,0
32403,ID32404,0
32404,ID32405,1
32405,ID32406,0
32406,ID32407,0
32407,ID32408,0
32408,ID32409,0
32409,ID32410,0
32410,ID32411,0
32411,ID32412,0
32412,ID32413,0
32413,ID32414,0
32414,ID32415,0
32415,ID32416,0
32416,ID32417,0
32417,ID32418,0
32418,ID32419,0
32419,ID32420,0
32420,ID32421,0
32421,ID32422,0
32422,ID32423,0
32423,ID32424,0
32424,ID32425,0
32425,ID32426,0
32426,ID32427,0
32427,ID32428,1
32428,ID32429,0
32429,ID32430,0
32430,ID32431,0
32431,ID32432,0
32432,ID32433,1
32433,ID32434,0
32434,ID32435,0
32435,ID32436,0
32436,ID32437,0
32437,ID32438,0
32438,ID32439,1
32439,ID32440,0
32440,ID32441,0
32441,ID32442,0
32442,ID32443,0
32443,ID32444,0
32444,ID32445,0
32445,ID32446,0
32446,ID32447,0
32447,ID32448,0
32448,ID32449,0
32449,ID32450,0
32450,ID32451,0
32451,ID32452,0
32452,ID32453,0
32453,ID32454,1
32454,ID32455,0
32455,ID32456,0
32456,ID32457,0
32457,ID32458,0
32458,ID32459,0
32459,ID32460,0
32460,ID32461,0
32461,ID32462,0
32462,ID32463,0
32463,ID32464,0
32464,ID32465,0
32465,ID32466,0
32466,ID32467,1
32467,ID32468,0
32468,ID32469,0
32469,ID32470,0
32470,ID32471,0
32471,ID32472,0
32472,ID32473,1
32473,ID32474,0
32474,ID32475,0
32475,ID32476,0
32476,ID32477,0
32477,ID32478,1
32478,ID32479,0
32479,ID32480,0
32480,ID32481,0
32481,ID32482,0
32482,ID32483,0
32483,ID32484,0
32484,ID32485,0
32485,ID32486,0
32486,ID32487,0
32487,ID32488,0
32488,ID32489,0
32489,ID32490,0
32490,ID32491,0
32491,ID32492,0
32492,ID32493,0
32493,ID32494,0
32494,ID32495,0
32495,ID32496,0
32496,ID32497,0
32497,ID32498,0
32498,ID32499,0
32499,ID32500,0
32500,ID32501,0
32501,ID32502,0
32502,ID32503,0
32503,ID32504,0
32504,ID32505,0
32505,ID32506,0
32506,ID32507,0
32507,ID32508,0
32508,ID32509,0
32509,ID32510,0
32510,ID32511,0
32511,ID32512,0
32512,ID32513,0
32513,ID32514,0
32514,ID32515,0
32515,ID32516,1
32516,ID32517,0
32517,ID32518,0
32518,ID32519,0
32519,ID32520,0
32520,ID32521,0
32521,ID32522,0
32522,ID32523,0
32523,ID32524,1
32524,ID32525,0
32525,ID32526,0
32526,ID32527,0
32527,ID32528,0
32528,ID32529,0
32529,ID32530,1
32530,ID32531,0
32531,ID32532,0
32532,ID32533,0
32533,ID32534,0
32534,ID32535,0
32535,ID32536,0
32536,ID32537,0
32537,ID32538,0
32538,ID32539,0
32539,ID32540,0
32540,ID32541,0
32541,ID32542,0
32542,ID32543,0
32543,ID32544,0
32544,ID32545,0
32545,ID32546,0
32546,ID32547,0
32547,ID32548,0
32548,ID32549,0
32549,ID32550,0
32550,ID32551,0
32551,ID32552,0
32552,ID32553,0
32553,ID32554,0
32554,ID32555,0
32555,ID32556,0
32556,ID32557,0
32557,ID32558,0
32558,ID32559,0
32559,ID32560,0
32560,ID32561,1
32561,ID32562,0
32562,ID32563,0
32563,ID32564,0
32564,ID32565,0
32565,ID32566,0
32566,ID32567,0
32567,ID32568,0
32568,ID32569,0
32569,ID32570,0
32570,ID32571,0
32571,ID32572,0
32572,ID32573,1
32573,ID32574,0
32574,ID32575,0
32575,ID32576,0
32576,ID32577,1
32577,ID32578,0
32578,ID32579,0
32579,ID32580,0
32580,ID32581,0
32581,ID32582,0
32582,ID32583,0
32583,ID32584,0
32584,ID32585,0
32585,ID32586,0
32586,ID32587,0
32587,ID32588,0
32588,ID32589,1
32589,ID32590,0
32590,ID32591,0
32591,ID32592,0
32592,ID32593,0
32593,ID32594,0
32594,ID32595,0
32595,ID32596,0
32596,ID32597,0
32597,ID32598,0
32598,ID32599,0
32599,ID32600,0
32600,ID32601,0
32601,ID32602,0
32602,ID32603,0
32603,ID32604,0
32604,ID32605,0
32605,ID32606,0
32606,ID32607,0
32607,ID32608,0
32608,ID32609,0
32609,ID32610,0
32610,ID32611,0
32611,ID32612,0
32612,ID32613,0
32613,ID32614,0
32614,ID32615,0
32615,ID32616,0
32616,ID32617,0
32617,ID32618,0
32618,ID32619,0
32619,ID32620,0
32620,ID32621,0
32621,ID32622,0
32622,ID32623,0
32623,ID32624,0
32624,ID32625,1
32625,ID32626,0
32626,ID32627,0
32627,ID32628,0
32628,ID32629,0
32629,ID32630,0
32630,ID32631,0
32631,ID32632,1
32632,ID32633,0
32633,ID32634,0
32634,ID32635,1
32635,ID32636,0
32636,ID32637,0
32637,ID32638,0
32638,ID32639,0
32639,ID32640,0
32640,ID32641,0
32641,ID32642,0
32642,ID32643,0
32643,ID32644,1
32644,ID32645,0
32645,ID32646,0
32646,ID32647,0
32647,ID32648,0
32648,ID32649,0
32649,ID32650,0
32650,ID32651,0
32651,ID32652,0
32652,ID32653,0
32653,ID32654,0
32654,ID32655,0
32655,ID32656,0
32656,ID32657,0
32657,ID32658,0
32658,ID32659,0
32659,ID32660,0
32660,ID32661,0
32661,ID32662,0
32662,ID32663,0
32663,ID32664,0
32664,ID32665,0
32665,ID32666,0
32666,ID32667,0
32667,ID32668,0
32668,ID32669,0
32669,ID32670,0
32670,ID32671,0
32671,ID32672,0
32672,ID32673,0
32673,ID32674,0
32674,ID32675,0
32675,ID32676,0
32676,ID32677,0
32677,ID32678,0
32678,ID32679,0
32679,ID32680,0
32680,ID32681,0
32681,ID32682,0
32682,ID32683,0
32683,ID32684,0
32684,ID32685,0
32685,ID32686,0
32686,ID32687,0
32687,ID32688,0
32688,ID32689,0
32689,ID32690,0
32690,ID32691,0
32691,ID32692,0
32692,ID32693,0
32693,ID32694,0
32694,ID32695,0
32695,ID32696,0
32696,ID32697,0
32697,ID32698,1
32698,ID32699,1
32699,ID32700,0
32700,ID32701,0
32701,ID32702,0
32702,ID32703,0
32703,ID32704,0
32704,ID32705,0
32705,ID32706,0
32706,ID32707,1
32707,ID32708,0
32708,ID32709,0
32709,ID32710,0
32710,ID32711,0
32711,ID32712,0
32712,ID32713,0
32713,ID32714,0
32714,ID32715,0
32715,ID32716,0
32716,ID32717,0
32717,ID32718,0
32718,ID32719,0
32719,ID32720,1
32720,ID32721,0
32721,ID32722,0
32722,ID32723,0
32723,ID32724,0
32724,ID32725,0
32725,ID32726,0
32726,ID32727,0
32727,ID32728,0
32728,ID32729,0
32729,ID32730,0
32730,ID32731,0
32731,ID32732,0
32732,ID32733,0
32733,ID32734,0
32734,ID32735,0
32735,ID32736,0
32736,ID32737,0
32737,ID32738,0
32738,ID32739,0
32739,ID32740,0
32740,ID32741,0
32741,ID32742,0
32742,ID32743,0
32743,ID32744,0
32744,ID32745,0
32745,ID32746,0
32746,ID32747,0
32747,ID32748,0
32748,ID32749,0
32749,ID32750,0
32750,ID32751,0
32751,ID32752,0
32752,ID32753,0
32753,ID32754,0
32754,ID32755,0
32755,ID32756,0
32756,ID32757,0
32757,ID32758,0
32758,ID32759,0
32759,ID32760,0
32760,ID32761,0
32761,ID32762,0
32762,ID32763,0
32763,ID32764,0
32764,ID32765,0
32765,ID32766,0
32766,ID32767,0
32767,ID32768,0
32768,ID32769,0
32769,ID32770,0
32770,ID32771,0
32771,ID32772,0
32772,ID32773,0
32773,ID32774,0
32774,ID32775,0
32775,ID32776,0
32776,ID32777,0
32777,ID32778,0
32778,ID32779,0
32779,ID32780,0
32780,ID32781,0
32781,ID32782,0
32782,ID32783,0
32783,ID32784,1
32784,ID32785,1
32785,ID32786,0
32786,ID32787,0
32787,ID32788,1
32788,ID32789,0
32789,ID32790,0
32790,ID32791,0
32791,ID32792,0
32792,ID32793,0
32793,ID32794,0
32794,ID32795,0
32795,ID32796,0
32796,ID32797,0
32797,ID32798,0
32798,ID32799,0
32799,ID32800,0
32800,ID32801,0
32801,ID32802,0
32802,ID32803,0
32803,ID32804,0
32804,ID32805,0
32805,ID32806,1
32806,ID32807,0
32807,ID32808,0
32808,ID32809,0
32809,ID32810,1
32810,ID32811,0
32811,ID32812,0
32812,ID32813,0
32813,ID32814,0
32814,ID32815,0
32815,ID32816,0
32816,ID32817,0
32817,ID32818,0
32818,ID32819,0
32819,ID32820,0
32820,ID32821,0
32821,ID32822,0
32822,ID32823,0
32823,ID32824,0
32824,ID32825,0
32825,ID32826,0
32826,ID32827,0
32827,ID32828,0
32828,ID32829,1
32829,ID32830,0
32830,ID32831,1
32831,ID32832,0
32832,ID32833,0
32833,ID32834,0
32834,ID32835,0
32835,ID32836,0
32836,ID32837,0
32837,ID32838,0
32838,ID32839,0
32839,ID32840,0
32840,ID32841,0
32841,ID32842,0
32842,ID32843,0
32843,ID32844,0
32844,ID32845,0
32845,ID32846,0
32846,ID32847,0
32847,ID32848,0
32848,ID32849,0
32849,ID32850,0
32850,ID32851,0
32851,ID32852,0
32852,ID32853,0
32853,ID32854,0
32854,ID32855,0
32855,ID32856,0
32856,ID32857,1
32857,ID32858,0
32858,ID32859,0
32859,ID32860,1
32860,ID32861,0
32861,ID32862,0
32862,ID32863,0
32863,ID32864,0
32864,ID32865,0
32865,ID32866,0
32866,ID32867,0
32867,ID32868,0
32868,ID32869,0
32869,ID32870,0
32870,ID32871,0
32871,ID32872,0
32872,ID32873,0
32873,ID32874,1
32874,ID32875,0
32875,ID32876,0
32876,ID32877,0
32877,ID32878,0
32878,ID32879,0
32879,ID32880,0
32880,ID32881,0
32881,ID32882,0
32882,ID32883,0
32883,ID32884,0
32884,ID32885,0
32885,ID32886,0
32886,ID32887,0
32887,ID32888,0
32888,ID32889,0
32889,ID32890,0
32890,ID32891,0
32891,ID32892,0
32892,ID32893,0
32893,ID32894,0
32894,ID32895,0
32895,ID32896,0
32896,ID32897,0
32897,ID32898,1
32898,ID32899,0
32899,ID32900,0
32900,ID32901,0
32901,ID32902,0
32902,ID32903,0
32903,ID32904,0
32904,ID32905,0
32905,ID32906,0
32906,ID32907,0
32907,ID32908,0
32908,ID32909,0
32909,ID32910,0
32910,ID32911,0
32911,ID32912,0
32912,ID32913,0
32913,ID32914,0
32914,ID32915,0
32915,ID32916,0
32916,ID32917,0
32917,ID32918,0
32918,ID32919,0
32919,ID32920,0
32920,ID32921,0
32921,ID32922,0
32922,ID32923,0
32923,ID32924,0
32924,ID32925,0
32925,ID32926,0
32926,ID32927,0
32927,ID32928,0
32928,ID32929,0
32929,ID32930,0
32930,ID32931,0
32931,ID32932,0
32932,ID32933,0
32933,ID32934,0
32934,ID32935,0
32935,ID32936,0
32936,ID32937,0
32937,ID32938,0
32938,ID32939,1
32939,ID32940,0
32940,ID32941,0
32941,ID32942,0
32942,ID32943,0
32943,ID32944,0
32944,ID32945,0
32945,ID32946,0
32946,ID32947,0
32947,ID32948,0
32948,ID32949,0
32949,ID32950,0
32950,ID32951,1
32951,ID32952,0
32952,ID32953,0
32953,ID32954,0
32954,ID32955,0
32955,ID32956,0
32956,ID32957,0
32957,ID32958,0
32958,ID32959,1
32959,ID32960,0
32960,ID32961,0
32961,ID32962,0
32962,ID32963,1
32963,ID32964,0
32964,ID32965,0
32965,ID32966,0
32966,ID32967,0
32967,ID32968,0
32968,ID32969,0
32969,ID32970,0
32970,ID32971,0
32971,ID32972,0
32972,ID32973,0
32973,ID32974,0
32974,ID32975,0
32975,ID32976,0
32976,ID32977,0
32977,ID32978,0
32978,ID32979,0
32979,ID32980,0
32980,ID32981,0
32981,ID32982,0
32982,ID32983,0
32983,ID32984,0
32984,ID32985,0
32985,ID32986,0
32986,ID32987,0
32987,ID32988,0
32988,ID32989,0
32989,ID32990,0
32990,ID32991,0
32991,ID32992,0
32992,ID32993,0
32993,ID32994,0
32994,ID32995,1
32995,ID32996,0
32996,ID32997,0
32997,ID32998,0
32998,ID32999,0
32999,ID33000,0
33000,ID33001,0
33001,ID33002,0
33002,ID33003,0
33003,ID33004,0
33004,ID33005,0
33005,ID33006,0
33006,ID33007,0
33007,ID33008,0
33008,ID33009,0
33009,ID33010,0
33010,ID33011,0
33011,ID33012,0
33012,ID33013,0
33013,ID33014,0
33014,ID33015,0
33015,ID33016,0
33016,ID33017,0
33017,ID33018,0
33018,ID33019,0
33019,ID33020,0
33020,ID33021,0
33021,ID33022,0
33022,ID33023,0
33023,ID33024,0
33024,ID33025,0
33025,ID33026,0
33026,ID33027,0
33027,ID33028,0
33028,ID33029,0
33029,ID33030,0
33030,ID33031,0
33031,ID33032,0
33032,ID33033,1
33033,ID33034,0
33034,ID33035,1
33035,ID33036,0
33036,ID33037,0
33037,ID33038,0
33038,ID33039,0
33039,ID33040,0
33040,ID33041,0
33041,ID33042,0
33042,ID33043,0
33043,ID33044,0
33044,ID33045,0
33045,ID33046,0
33046,ID33047,0
33047,ID33048,0
33048,ID33049,0
33049,ID33050,0
33050,ID33051,0
33051,ID33052,0
33052,ID33053,0
33053,ID33054,1
33054,ID33055,0
33055,ID33056,1
33056,ID33057,0
33057,ID33058,0
33058,ID33059,0
33059,ID33060,0
33060,ID33061,0
33061,ID33062,0
33062,ID33063,0
33063,ID33064,0
33064,ID33065,0
33065,ID33066,0
33066,ID33067,0
33067,ID33068,0
33068,ID33069,0
33069,ID33070,0
33070,ID33071,0
33071,ID33072,0
33072,ID33073,0
33073,ID33074,0
33074,ID33075,0
33075,ID33076,0
33076,ID33077,0
33077,ID33078,0
33078,ID33079,0
33079,ID33080,0
33080,ID33081,0
33081,ID33082,0
33082,ID33083,0
33083,ID33084,0
33084,ID33085,0
33085,ID33086,0
33086,ID33087,0
33087,ID33088,1
33088,ID33089,0
33089,ID33090,0
33090,ID33091,0
33091,ID33092,0
33092,ID33093,0
33093,ID33094,0
33094,ID33095,0
33095,ID33096,0
33096,ID33097,0
33097,ID33098,0
33098,ID33099,0
33099,ID33100,0
33100,ID33101,0
33101,ID33102,0
33102,ID33103,0
33103,ID33104,0
33104,ID33105,1
33105,ID33106,0
33106,ID33107,0
33107,ID33108,0
33108,ID33109,0
33109,ID33110,0
33110,ID33111,0
33111,ID33112,0
33112,ID33113,1
33113,ID33114,0
33114,ID33115,0
33115,ID33116,0
33116,ID33117,0
33117,ID33118,0
33118,ID33119,0
33119,ID33120,0
33120,ID33121,0
33121,ID33122,0
33122,ID33123,0
33123,ID33124,0
33124,ID33125,0
33125,ID33126,0
33126,ID33127,0
33127,ID33128,0
33128,ID33129,0
33129,ID33130,0
33130,ID33131,0
33131,ID33132,0
33132,ID33133,0
33133,ID33134,1
33134,ID33135,0
33135,ID33136,0
33136,ID33137,0
33137,ID33138,0
33138,ID33139,1
33139,ID33140,0
33140,ID33141,0
33141,ID33142,0
33142,ID33143,0
33143,ID33144,0
33144,ID33145,0
33145,ID33146,0
33146,ID33147,0
33147,ID33148,1
33148,ID33149,0
33149,ID33150,0
33150,ID33151,0
33151,ID33152,0
33152,ID33153,0
33153,ID33154,0
33154,ID33155,1
33155,ID33156,0
33156,ID33157,0
33157,ID33158,0
33158,ID33159,0
33159,ID33160,0
33160,ID33161,0
33161,ID33162,0
33162,ID33163,0
33163,ID33164,0
33164,ID33165,0
33165,ID33166,0
33166,ID33167,0
33167,ID33168,0
33168,ID33169,0
33169,ID33170,0
33170,ID33171,0
33171,ID33172,0
33172,ID33173,0
33173,ID33174,0
33174,ID33175,0
33175,ID33176,0
33176,ID33177,0
33177,ID33178,0
33178,ID33179,1
33179,ID33180,0
33180,ID33181,0
33181,ID33182,0
33182,ID33183,0
33183,ID33184,0
33184,ID33185,0
33185,ID33186,0
33186,ID33187,0
33187,ID33188,0
33188,ID33189,0
33189,ID33190,0
33190,ID33191,0
33191,ID33192,1
33192,ID33193,0
33193,ID33194,0
33194,ID33195,0
33195,ID33196,0
33196,ID33197,0
33197,ID33198,0
33198,ID33199,0
33199,ID33200,0
33200,ID33201,0
33201,ID33202,0
33202,ID33203,0
33203,ID33204,0
33204,ID33205,0
33205,ID33206,0
33206,ID33207,0
33207,ID33208,0
33208,ID33209,0
33209,ID33210,0
33210,ID33211,0
33211,ID33212,0
33212,ID33213,0
33213,ID33214,0
33214,ID33215,0
33215,ID33216,0
33216,ID33217,0
33217,ID33218,0
33218,ID33219,0
33219,ID33220,0
33220,ID33221,0
33221,ID33222,0
33222,ID33223,0
33223,ID33224,0
33224,ID33225,1
33225,ID33226,0
33226,ID33227,0
33227,ID33228,0
33228,ID33229,0
33229,ID33230,0
33230,ID33231,0
33231,ID33232,0
33232,ID33233,0
33233,ID33234,0
33234,ID33235,0
33235,ID33236,0
33236,ID33237,0
33237,ID33238,0
33238,ID33239,0
33239,ID33240,0
33240,ID33241,0
33241,ID33242,0
33242,ID33243,0
33243,ID33244,0
33244,ID33245,1
33245,ID33246,0
33246,ID33247,0
33247,ID33248,0
33248,ID33249,0
33249,ID33250,0
33250,ID33251,0
33251,ID33252,0
33252,ID33253,0
33253,ID33254,0
33254,ID33255,0
33255,ID33256,0
33256,ID33257,0
33257,ID33258,0
33258,ID33259,0
33259,ID33260,0
33260,ID33261,0
33261,ID33262,0
33262,ID33263,0
33263,ID33264,0
33264,ID33265,0
33265,ID33266,0
33266,ID33267,0
33267,ID33268,0
33268,ID33269,0
33269,ID33270,0
33270,ID33271,0
33271,ID33272,0
33272,ID33273,0
33273,ID33274,0
33274,ID33275,0
33275,ID33276,0
33276,ID33277,0
33277,ID33278,0
33278,ID33279,0
33279,ID33280,0
33280,ID33281,0
33281,ID33282,0
33282,ID33283,0
33283,ID33284,0
33284,ID33285,0
33285,ID33286,0
33286,ID33287,0
33287,ID33288,0
33288,ID33289,0
33289,ID33290,0
33290,ID33291,0
33291,ID33292,0
33292,ID33293,0
33293,ID33294,0
33294,ID33295,0
33295,ID33296,0
33296,ID33297,0
33297,ID33298,0
33298,ID33299,0
33299,ID33300,0
33300,ID33301,0
33301,ID33302,0
33302,ID33303,0
33303,ID33304,0
33304,ID33305,0
33305,ID33306,0
33306,ID33307,0
33307,ID33308,0
33308,ID33309,0
33309,ID33310,0
33310,ID33311,0
33311,ID33312,0
33312,ID33313,0
33313,ID33314,0
33314,ID33315,0
33315,ID33316,0
33316,ID33317,0
33317,ID33318,0
33318,ID33319,0
33319,ID33320,0
33320,ID33321,0
33321,ID33322,0
33322,ID33323,0
33323,ID33324,1
33324,ID33325,0
33325,ID33326,0
33326,ID33327,0
33327,ID33328,0
33328,ID33329,0
33329,ID33330,0
33330,ID33331,0
33331,ID33332,0
33332,ID33333,0
33333,ID33334,0
33334,ID33335,1
33335,ID33336,0
33336,ID33337,1
33337,ID33338,0
33338,ID33339,0
33339,ID33340,0
33340,ID33341,0
33341,ID33342,1
33342,ID33343,0
33343,ID33344,0
33344,ID33345,0
33345,ID33346,0
33346,ID33347,0
33347,ID33348,1
33348,ID33349,0
33349,ID33350,0
33350,ID33351,0
33351,ID33352,0
33352,ID33353,0
33353,ID33354,0
33354,ID33355,0
33355,ID33356,0
33356,ID33357,1
33357,ID33358,0
33358,ID33359,1
33359,ID33360,0
33360,ID33361,0
33361,ID33362,0
33362,ID33363,0
33363,ID33364,0
33364,ID33365,0
33365,ID33366,0
33366,ID33367,0
33367,ID33368,0
33368,ID33369,0
33369,ID33370,0
33370,ID33371,0
33371,ID33372,0
33372,ID33373,0
33373,ID33374,0
33374,ID33375,0
33375,ID33376,0
33376,ID33377,0
33377,ID33378,0
33378,ID33379,0
33379,ID33380,0
33380,ID33381,0
33381,ID33382,0
33382,ID33383,0
33383,ID33384,0
33384,ID33385,0
33385,ID33386,0
33386,ID33387,0
33387,ID33388,0
33388,ID33389,0
33389,ID33390,0
33390,ID33391,0
33391,ID33392,0
33392,ID33393,0
33393,ID33394,0
33394,ID33395,0
33395,ID33396,0
33396,ID33397,0
33397,ID33398,0
33398,ID33399,0
33399,ID33400,0
33400,ID33401,0
33401,ID33402,0
33402,ID33403,1
33403,ID33404,0
33404,ID33405,0
33405,ID33406,0
33406,ID33407,0
33407,ID33408,0
33408,ID33409,0
33409,ID33410,0
33410,ID33411,0
33411,ID33412,0
33412,ID33413,0
33413,ID33414,0
33414,ID33415,0
33415,ID33416,0
33416,ID33417,0
33417,ID33418,0
33418,ID33419,0
33419,ID33420,0
33420,ID33421,0
33421,ID33422,0
33422,ID33423,0
33423,ID33424,0
33424,ID33425,0
33425,ID33426,0
33426,ID33427,0
33427,ID33428,0
33428,ID33429,0
33429,ID33430,0
33430,ID33431,0
33431,ID33432,0
33432,ID33433,0
33433,ID33434,0
33434,ID33435,0
33435,ID33436,0
33436,ID33437,0
33437,ID33438,0
33438,ID33439,0
33439,ID33440,0
33440,ID33441,0
33441,ID33442,0
33442,ID33443,0
33443,ID33444,0
33444,ID33445,0
33445,ID33446,0
33446,ID33447,0
33447,ID33448,0
33448,ID33449,0
33449,ID33450,0
33450,ID33451,0
33451,ID33452,0
33452,ID33453,0
33453,ID33454,0
33454,ID33455,1
33455,ID33456,0
33456,ID33457,0
33457,ID33458,1
33458,ID33459,0
33459,ID33460,0
33460,ID33461,0
33461,ID33462,0
33462,ID33463,0
33463,ID33464,0
33464,ID33465,0
33465,ID33466,0
33466,ID33467,0
33467,ID33468,0
33468,ID33469,0
33469,ID33470,0
33470,ID33471,0
33471,ID33472,0
33472,ID33473,0
33473,ID33474,1
33474,ID33475,0
33475,ID33476,0
33476,ID33477,0
33477,ID33478,0
33478,ID33479,0
33479,ID33480,0
33480,ID33481,0
33481,ID33482,0
33482,ID33483,1
33483,ID33484,0
33484,ID33485,0
33485,ID33486,0
33486,ID33487,0
33487,ID33488,0
33488,ID33489,0
33489,ID33490,0
33490,ID33491,0
33491,ID33492,0
33492,ID33493,0
33493,ID33494,0
33494,ID33495,0
33495,ID33496,0
33496,ID33497,0
33497,ID33498,0
33498,ID33499,0
33499,ID33500,0
33500,ID33501,0
33501,ID33502,0
33502,ID33503,0
33503,ID33504,0
33504,ID33505,1
33505,ID33506,0
33506,ID33507,0
33507,ID33508,0
33508,ID33509,0
33509,ID33510,0
33510,ID33511,0
33511,ID33512,0
33512,ID33513,0
33513,ID33514,0
33514,ID33515,0
33515,ID33516,0
33516,ID33517,0
33517,ID33518,0
33518,ID33519,0
33519,ID33520,0
33520,ID33521,0
33521,ID33522,0
33522,ID33523,0
33523,ID33524,0
33524,ID33525,0
33525,ID33526,0
33526,ID33527,0
33527,ID33528,0
33528,ID33529,1
33529,ID33530,0
33530,ID33531,0
33531,ID33532,0
33532,ID33533,0
33533,ID33534,0
33534,ID33535,0
33535,ID33536,0
33536,ID33537,0
33537,ID33538,0
33538,ID33539,0
33539,ID33540,0
33540,ID33541,0
33541,ID33542,0
33542,ID33543,0
33543,ID33544,0
33544,ID33545,0
33545,ID33546,0
33546,ID33547,0
33547,ID33548,0
33548,ID33549,0
33549,ID33550,0
33550,ID33551,0
33551,ID33552,0
33552,ID33553,0
33553,ID33554,0
33554,ID33555,0
33555,ID33556,0
33556,ID33557,0
33557,ID33558,0
33558,ID33559,0
33559,ID33560,1
33560,ID33561,0
33561,ID33562,0
33562,ID33563,0
33563,ID33564,0
33564,ID33565,0
33565,ID33566,0
33566,ID33567,0
33567,ID33568,0
33568,ID33569,0
33569,ID33570,0
33570,ID33571,0
33571,ID33572,1
33572,ID33573,0
33573,ID33574,0
33574,ID33575,1
33575,ID33576,0
33576,ID33577,0
33577,ID33578,0
33578,ID33579,0
33579,ID33580,0
33580,ID33581,0
33581,ID33582,0
33582,ID33583,0
33583,ID33584,0
33584,ID33585,0
33585,ID33586,0
33586,ID33587,0
33587,ID33588,0
33588,ID33589,0
33589,ID33590,0
33590,ID33591,0
33591,ID33592,0
33592,ID33593,0
33593,ID33594,0
33594,ID33595,0
33595,ID33596,0
33596,ID33597,1
33597,ID33598,0
33598,ID33599,0
33599,ID33600,0
33600,ID33601,0
33601,ID33602,1
33602,ID33603,0
33603,ID33604,1
33604,ID33605,0
33605,ID33606,0
33606,ID33607,0
33607,ID33608,0
33608,ID33609,0
33609,ID33610,0
33610,ID33611,0
33611,ID33612,0
33612,ID33613,0
33613,ID33614,0
33614,ID33615,0
33615,ID33616,0
33616,ID33617,0
33617,ID33618,1
33618,ID33619,0
33619,ID33620,0
33620,ID33621,0
33621,ID33622,0
33622,ID33623,1
33623,ID33624,0
33624,ID33625,1
33625,ID33626,0
33626,ID33627,0
33627,ID33628,0
33628,ID33629,0
33629,ID33630,0
33630,ID33631,0
33631,ID33632,0
33632,ID33633,0
33633,ID33634,0
33634,ID33635,0
33635,ID33636,1
33636,ID33637,0
33637,ID33638,0
33638,ID33639,0
33639,ID33640,0
33640,ID33641,1
33641,ID33642,0
33642,ID33643,0
33643,ID33644,0
33644,ID33645,0
33645,ID33646,0
33646,ID33647,0
33647,ID33648,0
33648,ID33649,0
33649,ID33650,0
33650,ID33651,0
33651,ID33652,0
33652,ID33653,0
33653,ID33654,0
33654,ID33655,0
33655,ID33656,0
33656,ID33657,0
33657,ID33658,0
33658,ID33659,0
33659,ID33660,0
33660,ID33661,0
33661,ID33662,0
33662,ID33663,0
33663,ID33664,0
33664,ID33665,0
33665,ID33666,1
33666,ID33667,0
33667,ID33668,0
33668,ID33669,0
33669,ID33670,0
33670,ID33671,0
33671,ID33672,0
33672,ID33673,0
33673,ID33674,0
33674,ID33675,0
33675,ID33676,0
33676,ID33677,0
33677,ID33678,0
33678,ID33679,0
33679,ID33680,0
33680,ID33681,0
33681,ID33682,0
33682,ID33683,0
33683,ID33684,1
33684,ID33685,0
33685,ID33686,0
33686,ID33687,0
33687,ID33688,0
33688,ID33689,0
33689,ID33690,0
33690,ID33691,0
33691,ID33692,0
33692,ID33693,0
33693,ID33694,0
33694,ID33695,0
33695,ID33696,0
33696,ID33697,0
33697,ID33698,0
33698,ID33699,0
33699,ID33700,0
33700,ID33701,1
33701,ID33702,0
33702,ID33703,0
33703,ID33704,0
33704,ID33705,0
33705,ID33706,0
33706,ID33707,0
33707,ID33708,0
33708,ID33709,1
33709,ID33710,0
33710,ID33711,0
33711,ID33712,0
33712,ID33713,0
33713,ID33714,0
33714,ID33715,0
33715,ID33716,0
33716,ID33717,0
33717,ID33718,0
33718,ID33719,0
33719,ID33720,0
33720,ID33721,0
33721,ID33722,0
33722,ID33723,0
33723,ID33724,0
33724,ID33725,0
33725,ID33726,0
33726,ID33727,0
33727,ID33728,0
33728,ID33729,0
33729,ID33730,0
33730,ID33731,0
33731,ID33732,0
33732,ID33733,0
33733,ID33734,0
33734,ID33735,0
33735,ID33736,0
33736,ID33737,0
33737,ID33738,0
33738,ID33739,1
33739,ID33740,0
33740,ID33741,0
33741,ID33742,0
33742,ID33743,0
33743,ID33744,0
33744,ID33745,1
33745,ID33746,0
33746,ID33747,0
33747,ID33748,0
33748,ID33749,0
33749,ID33750,0
33750,ID33751,0
33751,ID33752,0
33752,ID33753,0
33753,ID33754,0
33754,ID33755,0
33755,ID33756,0
33756,ID33757,0
33757,ID33758,0
33758,ID33759,0
